id,predicted_price
9274200322,583707.94
1472700200,557413.75
8820903380,516833.25
8563010130,795613.6
8965450110,832581
9274204230,580356.44
8165501700,351029.4
2193340260,534900.25
1860600290,845564.9
1222000055,205025.81
2492200280,470478.28
2488200455,391268.38
809001520,1101738.9
1796361140,231882.33
6398000011,706388.6
6813600365,583452.5
7504100920,807046.75
8835770330,727976.9
524059322,815668.8
4307330280,384097.03
1245002952,1114894.9
2021069059,256024.55
5700000595,610221.5
3629970930,773374.75
3336002215,249928.97
5100401060,640678.75
3278600750,241483.1
1126069045,1083127.1
7568700175,320579.88
452001475,498281.88
9283800230,488870.72
1737300130,534531.06
6189600040,487105.53
3679400025,443290.84
1096100010,326160.7
9513900050,247012.25
5452800645,724510.4
273800100,235609.44
7228500037,485566.62
808300090,460209.9
2493200215,557524.3
5035300255,662016.06
3380900160,397596.75
3630000130,418077
7300400670,282505.94
6798100070,358053.56
8078400010,564199
5566100060,508368.9
2768200212,490439.28
4035900060,575621.56
9460000110,348202
7199320190,572666.44
2225039081,477234.16
9512200050,536406.25
2634500085,309851.7
3654800200,293907.97
2724079090,1206262.9
2597520720,760224.5
3034200426,390721.7
984000130,297194.72
7852020670,447850.75
7923500060,690701.25
2310030510,309186.06
2205500540,473302.7
2493200015,439677.56
7853361420,575765.4
5652600605,538803.6
5285200020,299540.22
9406530150,359854.22
5706300020,490188.66
3278602490,393832.75
7197000100,559275.8
4447300008,491605.75
7899800045,248377.12
9250900095,324695.2
9268851740,633095.06
8682261440,515762.8
7284900385,743794
8079040300,435781.94
2225300585,376353
3223039013,461893.5
2013801350,253185.86
4055701110,924336.56
3578401770,457952.97
4046500720,514836
6145601745,335758.6
5207200195,616870.25
1972201856,529048.25
7212680080,238363.33
7277100510,640530.94
522079022,549068.6
5605000440,842266.7
6632300230,352697.5
8815400165,655158.75
6708200320,503658.06
2426059076,622922.1
3260200200,576644.6
2770601741,497897.1
4338800500,245649
9201000320,765599.06
7655900038,319561.88
3625059140,580672
4222310010,209991.6
2114700115,297565.38
3291800710,322297.75
9406590010,407244.12
3025059124,2963981.2
7972601250,398846.6
930000470,810546.25
6690500060,525642
16000015,200378.19
5693501102,584292.75
8079040490,460143.62
7225000155,378916.12
8819900170,843581.06
7972601270,326202.06
1224069074,768197.6
5126900321,342603.94
3438501860,299899.22
2822069080,446453.3
1656600310,581607.56
3856900507,1407488.4
1626069139,498165.44
2524049257,1555636.1
3904960150,542267.2
7214820610,453391.8
7977201845,602433.3
2428100080,799941.1
2202500135,433896.72
1523550220,690735.5
2313900610,475306.06
4123840050,364959.62
2125059124,1011212.94
1225039067,450936.47
6431500283,485557.38
2473380010,294597.2
5694501195,398562.94
2881700046,367603.9
6837820330,310411.56
2337300370,196190.73
3876540630,227093.23
626059317,362482.6
3374500520,292285.06
7228501903,400884.1
4019300051,526301.1
4232902615,610392.6
3546000090,243464.83
8127700215,782264.25
3438501100,319710.94
1769600066,695290.5
8146100610,631662.1
3052700695,588500.4
7954310210,608757.4
3761700053,2010035.2
1320069179,332708.47
1331900410,793223.3
7303100210,349103.1
2464400285,505845.9
6163901150,337833.2
8955800045,360591.78
2314300200,416799.88
9528104360,408153.16
4177100005,663822.25
8856960260,323895.4
1828001220,660769.7
3066400710,655606.25
624110610,944114
4040800260,423794.56
5019500215,544557.8
2481630180,974744.1
7203170190,653005.5
510001280,932894.06
9430110120,716152.2
1565950030,337385
9828202255,883618.6
3878900270,425537.66
8091600080,211935.28
1112000035,302327.2
2228900270,293942.72
6648701740,306125.28
1245003740,675077.06
2174503441,580734.06
7708250010,323258.78
6072300110,596599.3
2329800140,265607.72
1494300040,550068.1
3832050130,282660.62
7203100730,863171.9
7199330170,470627.28
7785000220,752839.44
1250201175,417689.22
4054500180,1045048
7905200061,445801.5
3751604895,193170.44
5220300140,275279.56
3323059027,320443.53
8651611980,870986.94
8673400190,527025.4
1668500100,802693
1023059365,541775.6
3308030060,349165.7
4232400860,850971.2
2144800615,239913.9
1568100920,1380847
9406510040,485155.12
2923049421,336785.75
1051000040,1474426.2
2077700042,617672
9423800030,284788.47
9818700455,637051.2
7133300675,388284.2
4113800550,663040.9
5553300375,1578909.2
2025701530,287886.2
7942601155,457969.56
7524300020,280020.5
2520069100,326172.2
5412300410,207608.25
7504110760,763528.25
2594200350,457615.94
2722059013,240645.34
8078430480,546510.4
1423069162,499923.03
8856001090,166198.58
7000100631,738008.56
4222200280,237818.16
7971300050,617818.7
2009001600,244183.34
6619910140,665484.9
2877100985,570820.2
1196000007,384528.03
1330850130,712105.44
6664900410,257425.47
1231001110,323693.75
9235900030,279806.4
9407101840,327376.66
9523103001,414925.56
2149800278,405472.7
7234601198,615703
9476700035,366054.5
9297301065,628797
518500700,825304.94
7843500090,334386.44
6056110780,275060.44
2345700260,345527.88
3509600070,229753.72
1431700280,347524.9
1623049174,280133.2
3024089049,375605.75
7853340450,377355.7
7732410360,803680.4
1446800995,316734.1
2946000285,236914.47
425079100,462815.06
3876313040,443439.25
1762600260,939621.9
1925069121,898628.25
7443000480,740120.94
7820000015,349611.5
4027701253,499481.75
2826049165,374161
5426300060,961312
1278000210,149827.11
923000270,366066.7
7657600005,250663.92
3024079057,395983.97
3276180020,304157.5
7304300760,306473.2
3908100020,570634.06
8835400805,715572.6
4051150070,201368.6
3904930530,471685.9
6163900971,367134.44
7942600310,456658.56
4365700330,260005.27
423059207,260663.2
3992700265,348566.5
7177300090,450089.22
2540820010,602561.44
5700002510,886280.5
5201000030,545992
7631800015,1844684.2
2922702965,636797.9
1525059198,845083.56
1245003160,769403
3810000455,319571.62
7855600080,638648.56
5701500030,1129149.9
7504020400,605613.06
1402600570,321805.72
7575610760,273065.94
8731990370,376055.2
5021900090,800834.25
290000075,447244.66
2841500010,465626.75
3955900830,424519.44
7852110140,560886.2
1311400350,251204.53
7773800015,560488.94
4123400320,548454.75
2725069157,857630.75
666000143,772815.9
5101408678,497993.97
6371000026,374944.72
2024059084,646713.75
7283900036,336397.38
8881900230,713014.7
3959400135,383826.44
7696610270,224645.16
1689400150,836608.44
5103900015,421465.3
1441000350,472802.8
5101408735,342296.94
3126059027,1652828
2320069014,488957
9541600015,625784.3
8682320420,696416.6
1562200090,632117.1
3395070980,587398.6
7349600230,247084.81
522049122,259762.88
869700060,309782.25
811000055,1213609.6
1221059176,431175.88
1523059103,464346.94
2025760210,627643.7
9218400088,281863.56
8682292020,462344.34
2623089135,423126.6
3758900259,1129687.2
524069049,610567.3
3121500150,826717.4
5581400080,772128.56
8087800020,454365.3
4070700290,787827.6
3296000170,682799.5
9238500040,548937.75
2744600040,354321.47
6813600380,629425.75
6140100150,489722.34
2201500555,450424.16
2600110250,621903.5
4337000275,140035.05
1186000150,649987.1
1972201963,519615.72
1105000745,346895.44
2887700560,633426.6
4039700080,622435.1
522049104,304760.56
4202400078,239480.5
7520000695,194006.39
7714000310,407377.34
4319200060,653345.56
8624700015,628241.4
5104520610,304063.8
2354300845,343304.84
3824100291,474551.03
6151800612,269295.6
5454200080,854059.06
6413600290,347788.16
2131200065,312442.75
1459920010,262249.78
50300090,403094.22
2326300090,583667.9
7714000070,406771.34
3630180500,1017602.7
1727850340,1060125.2
8691430330,947813.6
2310030390,255845.39
5561400610,557595
7010701016,509934.38
7883605915,246808.1
1282300995,346342.4
4040700310,477827.12
3353400435,228946.84
2143701015,487699.12
255450020,375288.5
1020069017,337280.44
4038200120,495312.66
9284801100,276022.47
1965200075,583240
847100047,515953.72
4038700720,523848.94
6815100085,888925.75
2508000020,279649.53
255520180,707258.9
6822100750,606345.25
869700050,339266.06
1775801405,577004.94
6600400090,216660.56
7202330270,449257.25
1683400165,721126.44
2625069070,1070778.9
7625702440,405380.7
3388000640,228273.81
1899400365,271464.16
6899990200,817403.75
5569700020,889723
986000045,297736.56
3293700221,306970.44
3764800250,370239.12
2291400566,364139.12
4219401236,1594520.9
4239400840,158811.12
7211400990,210922.47
7696500280,208095.88
7215721070,521331.62
3204850140,343407.66
4322200220,698643.1
2566300100,1060789.6
1944900090,453124.7
6648500390,302249.06
7385300020,730676.94
1704900135,368267.1
2877100655,810685.44
2726079098,607235.3
7625703800,485883.94
318300040,520680.22
7922800190,526568.75
2023049361,207023.02
8946400210,461376.62
6071600450,550804.56
4343800100,417223.03
1443300140,370913.44
1024039001,738231.75
2767704860,544720.94
7234600851,614042.3
644200065,903300.7
7784400035,685669.4
3826000560,214362.78
9272202260,374021.2
263000253,411193.94
3621059043,642489.25
240000130,515072.22
1352300120,191023.19
7849200861,292687.6
2487700130,513308.34
1796100140,292600.78
7234601221,522417.12
8651710190,469088.53
2916200091,519023.88
1232000915,530420.9
1545801970,281658
3211200420,326654.7
7686204675,198084.31
3141600210,190043.4
3959401284,521011.53
2113700825,254161.05
3876000710,395254.7
522069022,487825.2
3214200070,364779.38
1221039156,302678.28
259600790,443097.7
785000040,480424.75
8138870470,486500.16
2596300035,283802.1
540100057,1472534.8
3073500045,518344.22
5363200266,397386.38
8682261650,538272.06
3224510080,849293.75
3211270160,421464.53
9269200520,153331.03
293810190,485460.6
4197400043,321011.53
3026079031,330022.38
5332200405,1035692.8
2473411210,312879.56
9268200315,537101.4
8123500050,561655.4
3221069091,500805.38
2485000165,657845.3
4058800215,517120.22
1926059039,804421.1
2533300680,914037.44
3343903640,324618.4
5700003705,1381255.4
2023049372,469770.34
4058800830,569756.4
3333002302,424331.62
2944500340,287785.44
1982200790,570244
8929000270,511327.12
8122101440,318947.16
7525530470,794115.75
9332800020,653417.9
3878900525,230039.39
5420300210,242118.86
9232900165,326829.2
6414100026,403400.3
3013300660,731710.4
7954300120,565696.25
1081200360,325366.9
2877102345,519416.53
2202500255,443820.47
7984400050,219200.9
9558020380,450013.25
7812801850,215125.44
8944460020,371622.62
2306400040,535620
8649400410,333119.62
7889602020,255770.73
2041000025,498671.7
871001484,616299.9
2767602141,539651.6
3630180470,775862.8
2769602140,482143.22
2473250280,336012.6
5422560660,549404.4
3756600240,381582.2
8651600160,758438
7202300540,916831.1
8961950250,458943.25
3303000130,452830.94
798000062,262738.94
1695900150,734067.2
1604730150,485808.88
4136930310,348069.56
8835401250,1304003.9
8665900328,390432.66
9262800255,288757.8
1853080570,816876.2
5556300114,814116.9
9517200290,420272.06
4037200295,475783.16
7417100123,370721.75
2620069077,185238.7
7922720040,686922.1
558100090,464557.78
257000037,295491.1
3319500385,442414.06
9297301520,337115.12
3580900090,358023.2
1321039076,175056.1
7227801581,271905.4
9407001620,315057.6
2130400150,328075.5
2312400200,247934.1
4046700210,398429.16
1193000480,945550.25
1492800296,538254.06
3013300017,420897.38
3630240140,608066.9
1049010390,342092.66
9320900420,158448.66
4315700060,392170.9
2591010290,320637.66
323089085,624972
6600400270,207038.81
2919701105,459612.53
7202360670,910779.6
8927600100,781333
3211700045,599900.44
4027701326,491284.25
1601600195,255770.98
7853280350,776487.56
3629970130,732940.94
7203120020,796098.6
9542900190,367144.25
8035350120,492044.3
1238501184,936982.1
251200240,497788.38
8945300200,185559.27
2162000160,1083565.1
5466310060,175797.72
1239400064,875651.8
5205000020,326650
1720800305,645467.25
7280300375,604942.9
2095800400,460350.38
7852010950,560886.2
1428001160,502811
9528104910,719004.5
8644210470,877214
7923300310,502080.28
254000100,613689.3
1931300688,507339.25
7007700030,442909.25
422049178,219960.66
422069067,457438.78
2923049393,398413.97
930000305,450088.78
2461900448,482168.97
2610100020,285455.2
2895550050,241829.94
7701700040,307895.78
2460900020,469520
9827700105,583850.5
1005000240,314120.03
7200001254,527475.44
866400040,518643.38
305000170,670101.5
2260800110,913214.94
3442000127,648182.06
5253300437,433659.25
7576700150,1018888.4
5469501410,507056.75
5104531120,655641.25
723049434,291700.84
622069006,1254428.6
2517101200,304638.22
8159620160,246863.4
5561300640,431300.06
3317010130,218692.27
4364200250,443164.06
8732300060,667063.9
5603700025,747958.1
3585900190,1179806.2
3996900575,264142.84
8731801260,237402.78
3810000860,308896.9
5700003585,2012572.9
6332000050,493054.25
9286100250,421503.12
9471201110,1059035.9
9290800050,553140.75
7300200400,610676.8
526069024,1026888.44
1454600156,1139629.5
3904980360,532334.94
2626119062,273531.44
8651730290,444023.7
7611200195,700048.4
1919800260,633204.94
6632900354,295353.9
3972900195,312138.38
5151600170,291712.8
7016000440,436329.62
871000435,800915.2
9578060540,509564.44
2332700060,785230.1
766000240,302394.94
4363700200,313006.12
7100000250,324278.34
2781250560,202302.34
2781250100,348176.12
5419800220,251808.25
7147600245,262492.75
2926069083,1015907.75
6189200125,749767.1
9542830160,296061.47
5152200020,270164.8
9412900045,429691.12
6600410480,178779.66
6979970080,550964.3
5636010280,279017.9
1732801300,818613.75
5561401530,468873.84
9578500510,367779.25
7304300906,319013.16
1223089077,672352.2
721049207,246017.55
8691330310,824328.75
1523069204,461348.03
3188100105,621780.1
6608500290,421807.94
2891400410,359721.75
7663700551,326961.38
5413200140,252065.81
425069139,620403
6713700155,365344.75
2767603505,442081.75
7789000080,262779.78
9211500620,228484.86
3750604417,204072.1
7922800320,550867.1
1471620240,377598.7
2222059052,331542.56
9551200270,981098.94
2767603160,529562.6
9406710060,363285.16
8929000250,360191.72
5538300120,426795.94
2223069120,454363.56
1652500060,1913454.4
8564500240,402093.66
3629700120,616689.06
3943600070,402626.62
4171200025,292670.28
2425049063,4262780
9828701650,387257.62
3581000340,359866.56
8100900015,367756.1
2125059161,1166418.1
304000380,217016.25
8146200070,1340629
686530170,577995.2
2917200645,477368.44
9547200530,860553.2
2122059199,402962.75
1150000740,669458.25
5706200060,332874.16
9265410010,225345.1
4083800555,498939.03
6152900332,361277.12
2520900301,222453.33
9828200790,527314
1657530180,271441.12
7471900045,252453.14
9828200460,425756.88
1775900140,454834.4
6139800430,467587.8
7214400005,520456.8
5332200026,570592.7
9510970300,813328.4
2540830020,413720.8
3392100140,186003.8
1326069191,365200.2
2125059112,1000683.2
859000022,336468.6
8854100350,648654.5
121059007,220494.12
7977201707,517469.47
3859900060,2877354.5
8815400735,723989.6
705700530,341124.1
6600780130,361773.25
6378500105,400465.7
8143000310,485038.1
2877102330,675404.8
3526039074,597531.44
2115510300,259388.83
3024059014,2038048.9
2141330360,587443.44
546000400,459443.38
2071500011,420252
7972000240,222077.1
7016200460,443641.03
6204200180,431447.78
1552100135,1153668.1
88000173,384089.7
2581900235,776247.7
9211500560,227487.31
621069218,470833.34
1321970240,288500.2
798000630,354458
421000285,268137.78
2824600180,843064.75
3832051140,319322.12
1237500105,663401.44
8802400906,265336.3
3166900270,376947.47
3682000060,364007.88
5469700020,291496.47
1245001820,607515.06
9547205660,572489.5
7974700122,727515.3
7550801225,553385.06
1099950050,771010.1
1402900460,316646.53
7636800041,1223982.2
2115720270,248579.25
8651441750,189780.06
3904100035,281039.25
8815400020,676173.7
3303860590,448831.6
5427110040,1131762
1782000160,334706.12
6204420290,480909.28
3995700245,289754.78
7955040130,437554.72
1442880650,507658.7
8833510230,891659.7
7283900551,450853.06
4396000180,261180.53
7504021310,717683
322059264,266619.56
3654800040,294302.3
2767704777,510131.38
3278602190,346190.2
3236500220,508413.53
3410600100,284539.78
629410180,754568.9
3352402250,146573.97
4363700304,359880.62
7237550130,1261255.4
9808590210,1341377.1
8074200175,272562.5
3463400330,463980.44
6306400140,821419.6
8564950250,534460.75
5381000070,219262.6
9826700697,480166.88
8132700190,452383.3
7943000020,164191.5
9547204675,546511.44
4112100101,532620.8
727500030,634158
114101426,358424.94
9274202005,729416.06
1193000380,802480.25
3039000020,498600.8
7852170130,658553.4
2624079010,626233.9
4137010540,287626.03
7576200012,920948.06
1138020020,344305.88
3969300030,215459.5
898000200,205353.38
5153100030,307392.6
5104532030,537772.25
4406000050,215575.62
9274203390,617010.25
8682290360,468041.53
6928600330,256102.2
4139680070,833347.6
6844702690,438227.88
2154970020,2027383
4385701285,1243105.4
2426059071,669575.1
2867300160,463535.94
9512500720,528366.06
1773101020,319814.3
8687800100,279622.34
3627800050,1653914.4
1604600227,276393.62
3300701170,421772.94
9250900111,465969.7
7015200790,560748.25
1311100490,241721.58
2469000010,869226.1
1982201596,528029.06
1862700290,363445.94
2586800270,226183.72
9528102772,497910.88
5490210200,450495.03
6669080020,411458.72
179003055,204597.66
1860600535,835922.56
1592000130,613675.9
3905040170,545115.9
9320500080,264713.28
9276200850,468589.53
224069114,607294.4
2260000340,597571.9
5096300130,391573.7
3432500215,377197.38
2600000050,756657.9
8856003839,232040.72
2492200435,410704.44
7855900110,1196294.8
6806100250,314170.66
2770603523,499468.9
1370800515,1620350.9
2726049150,479860.16
1226059161,632304.6
1068000375,2769308
9528104109,460641.97
5126310060,501550.97
1951820070,543573.56
1545805980,358878.5
9464700340,956318.5
4319200675,920101.8
7518500885,565385.06
7852020620,480063.4
869700370,352870.44
8643000190,269764.72
8902000267,535305.44
7972602435,266434.25
2050100210,907623.44
6705120540,478014.88
2767601390,599612.1
4141000490,1123076.6
9345400350,810931.3
3222079162,325373.4
7789000120,245930.28
6646200770,679002.1
6666800180,889908
1725800280,479114.8
6117500460,1074709.4
5470100220,228635.9
5457300478,471288.4
7550800195,565355.4
7787050180,577896
6204430250,523569.75
7640400250,532315.1
624110920,791474
3629920140,380900.12
7173700518,694637
3210200395,217751.8
2473480560,376298.44
2623089141,448107.94
1423800080,218022.56
2076400050,307122.44
3832060120,305294.66
7702600930,394984.12
5101404555,397193.88
3723800415,431533.38
3356403400,220224.7
9214400125,524494.8
1797500530,520887.34
9551201660,971486.7
3878900815,341469.75
1760650280,312170.53
5466410030,232779.02
6388930620,590536.75
2331300395,791586.5
9412700160,297006
871001611,632156.9
3142600120,608471.75
3995700220,335649.1
2310000280,286396.75
8039900400,408832.94
7504021510,718971.6
1959700445,1700164.6
1556200155,542984.94
3629960590,362044.53
259000240,458507.53
662440020,406718.6
3123049142,573729.1
321100260,766779.9
6840701095,519516.6
3738900165,403020.4
4427100130,350222.53
9238500100,475863.03
6145601810,374450.5
2570300090,410777.28
4017600010,513158.1
1005000220,363695.25
1257202120,520576.47
9527000490,500227.78
8691400080,727442.5
1726069084,438923.44
248000240,206568.62
6113400046,372194.72
2130702350,402973.12
920069052,255106.67
6071300160,599648.2
1623049041,145292.73
9268200285,371631.84
1843100520,372719
2887700826,637277.9
9122000385,533200.7
9475700220,387129.5
2804600005,775672.7
2896400300,348694.16
5015000180,676686.5
3630220180,832356.4
8832900780,534699.3
1568100300,431193.16
8718500610,403933.12
4147200140,1206705.8
1973700030,865045.8
8862000075,165480.84
9320990110,307532.75
1151100035,414643.9
2011000010,225380.78
1651500060,970735.6
446000190,714958
2344300220,878976.75
523049195,209881.88
9191200015,626232.7
7942601410,706116.5
7137800300,211256.84
7853300280,521931.06
6654700240,328937.06
569000050,606629.9
3584000180,236014.9
2026079055,391752.62
8898700880,277923.5
5075400150,608039.06
8731981360,347549.44
4222500020,229475.17
7996720050,583309.5
4077800094,636383.9
6446200365,604666.06
2824089053,491846.34
1311800220,230643.5
3522049063,675208.4
1721801280,184909.36
6131600240,196638.98
7202310040,597714.94
1123059125,546516.1
646910160,215457.23
5630500005,367932.88
3342100785,309992.66
9547205610,614018.3
1773100123,288198.78
3353400092,293501.53
217500015,379764.8
3649100031,414992.06
7896300150,284998.75
623049185,259468.98
1773100430,320230.3
1781500220,680823.5
3395380200,236509.72
2424059170,2693660
4389200765,1582104.6
1543000060,490496.8
6154900005,641538.44
2902200240,519521.56
1442880640,509952.38
8562770490,548622.1
2768300655,583934
3432501315,327204.06
5035300570,789493.6
3626039028,502553.56
3876540780,252077.83
327000100,1003155.1
7551300065,497232.3
1312920060,242517.97
2215901230,258717.58
6306800010,412449.12
2767700022,479255.1
5589900610,459860.25
4320200020,601291.1
5249804655,677323.75
9238500480,524495.3
3885806565,1134103.4
7905200205,452615.5
5727500102,323892.3
3585220070,403215.7
2078500210,530847.5
1839920050,391350.44
534000080,325672.06
856000255,553368.7
4141010110,1696400.6
9558040820,634916.25
7768700315,959636.7
2796100640,296529.12
1922059010,205427.03
3448000542,282838.06
3883100220,282763.34
7237301210,269830.3
3893100456,1030742.44
9578501110,344347.56
6145601995,450853.06
4024100120,321476.6
8899000050,342681.7
3396820010,554168.25
6749700117,353108.44
1954400060,510642.94
3303970100,714713.25
2540850070,453321.34
3797000745,477859
7883603700,250620.66
3438501452,376573.44
3530210260,693820.7
3598600049,192595.6
731500170,335249.53
7129304375,160377.89
263000006,391671.56
7212660560,303714.6
1112700010,415927.9
3420069060,579348.9
2473000470,403604.28
8691390980,731445.94
6184700100,427222.72
4476400275,392560.8
2968801240,287905.4
1529300160,414807.25
7640400070,680914.4
7016100380,454896
2172000890,426954.72
4035900015,708604.4
9528104660,1018860.2
507100005,368698.62
2783100160,384487.34
3629921140,860068.25
1099750610,245334.11
1330300451,1184921
2757000030,805137.2
2114700190,351830.06
2050000020,991251.5
3832500790,289823.03
2612000390,310652.34
1483300430,549519.6
8899200720,294143.5
9183700470,306339.34
3530490031,219090.98
7857001225,354143.75
7920100083,366209.88
2254501620,469211.56
3303000130,452830.94
3876200070,405292.53
369000365,385404
3052700385,748728.9
7856550240,776936.44
7300410110,369667.2
